ID68,Wealth,weight1991,age2017,selfemployed91,Child Wage,Wage,Age,Self-employed,Wage Percentile,wage0919_p,Female,Occupation = Technical,Occupation = Manager,Occupation = Sales,Occupation = Clerical,Occupation = Craftsman,Occupation = Operatives,Occupation = Transport,Occupation = Laborers,Occupation = Farmers,Occupation = Farm Laborers,Occupation = Service,Occupation = Private,Industry = Agriculture,Industry = Mining,Industry = Construction,Industry = Manufacturing,Industry = Transportation,Industry = Retail Trade,Industry = Finance,Industry = Business,Industry = Personal,Industry = Entertainment,Industry = Professional,Industry = Public Admin,African-American,Northeast,Northcentral,South,West,Some High School,High School,Some College,College,Married,cfemale,coccTechnical,coccManager,coccSales,coccClerical,coccCraftsman,coccOperatives,coccTransport,coccLaborers,coccFarmers,coccFarmLaborers,coccService,coccPrivate,cindAgriculture,cindMining,cindConstruction,cindManufacturing,cindTransportation,cindRetailTrade,cindFinance,cindBusiness,cindPersonal,cindEntertainment,cindProfessional,cindPublic,cBlack,cNortheast,cNorthCentral,cSouth,cWest,csomeHS,cHS,csomeCollege,cCollege,cmarried,wealth_p,A1,A2,A3,A4,A5,A6,A7,A8,MedianMobility,OuterFold,Pred_Income,Pred_IncomeWealth,Pred_IncomeWealthEducation,Pred_ResourcesDemographics,Pred_Full,PredictionRevision,Pred_Full_GB,Pred_Income_Logit,Pred_Full_Logit,IncomeQuartile,WealthQuartile,IncomeQuintile,IncomeDecile,WealthDecile,High Wealth,HighAdvantage,LowAdvantage,OpportunityGroup,RevisionGroup,IncomeOnlyScoreQuintile,RevisionTercileWithinIncomeScore,MobilityBin,_g1_0,_g0_0,_g1_1,_g0_1,_g1_2,_g0_2,_g1_3,_g0_3,_g1_4,_g0_4,_g1_5,_g0_5,Disadvantaged,EducationGroup,Bottom10Predicted,RaceGroup,RegionGroup
14,48632.71415233612,20.459,29,0.0,17293.365,58282.492,28.0,0.0,65.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.34777088532803146,0.3247858460280603,0.28830305445234405,0.3338005369504438,0.3621273109392794,0.014356425611247947,0.3672958969700512,0.4610535831005346,0.2790448632989504,Q3,Q2,Q4,D7,D5,0.0,0.0,1.0,Low,Middle 80%,Q2,Middle revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,High school,False,Other/non-Black,West
14,23775.993585586548,40.919,25,0.0,51386.94,55873.707,29.0,0.0,64.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.6051426691157473,0.5849527812190882,0.5196606663621595,0.44025530028243637,0.4159467705792648,-0.1891958985364825,0.38395555229255907,0.45483705145287645,0.3316519724288424,Q3,Q2,Q4,D7,D4,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some college,False,Other/non-Black,West
18,103749.79019165039,22.822,43,0.0,47831.734,79515.75,44.0,0.0,80.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.7049258434493606,0.6050975384005226,0.6508889950820905,0.6727836846897601,0.5828775800763925,-0.12204826337296815,0.5889896037338148,0.5161583086934765,0.49550437653838286,Q4,Q3,Q4,D8,D6,1.0,0.0,0.0,Middle,Middle 80%,Q5,Middle revision,50–75%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some college,False,Other/non-Black,West
22,164443.41745376587,3.111,52,0.0,41839.37,41527.676,58.0,0.0,46.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.36034885853072174,0.4487627678489537,0.4773379801132709,0.45482508648693815,0.47903745912690643,0.11868860059618469,0.38131393588444,0.42546691515904234,0.3839743421776742,Q2,Q3,Q3,D5,D7,1.0,0.0,0.0,High,Middle 80%,Q2,High revision,50–75%,1,0,0,1,0,0,1,0,1,0,0,0,False,High school,False,Black,South
23,-10446.306999921799,20.377,46,0.0,159.8125,87487.37,,0.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.7750233637394862,0.5839007833958401,0.5502029634002836,0.5769276295797181,0.5398034147945067,-0.23521994894497955,0.4909361165936183,0.5368169831305302,0.5088752421424757,Q4,Q1,Q5,D9,D1,0.0,0.0,1.0,Low,Lower than income-only,Q5,Low revision,50–75%,0,1,0,1,0,1,0,1,0,0,0,1,False,Omitted/other education,False,Other/non-Black,Other
23,-10446.306999921799,40.755,47,0.0,112267.81,87487.37,,0.0,84.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.7750233637394862,0.5839007833958401,0.5502029634002836,0.5769276295797181,0.5398034147945067,-0.23521994894497955,0.4909361165936183,0.5368169831305302,0.5088752421424757,Q4,Q1,Q5,D9,D1,0.0,0.0,1.0,Low,Lower than income-only,Q5,Low revision,50–75%,0,1,0,1,0,1,0,1,0,0,0,1,False,Omitted/other education,False,Other/non-Black,Other
40,280340.57891368866,20.378,45,0.0,34304.484,22073.482,59.0,0.0,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,0.2795042967783869,0.6055148808159092,0.5400930491715905,0.5545283668416073,0.5094665902189925,0.22996229344060565,0.49520950992123935,0.3511566273966598,0.5471034195351132,Q1,Q4,Q2,D3,D8,1.0,0.0,0.0,High,Higher than income-only,Q2,High revision,50–75%,1,0,0,1,0,0,0,1,0,1,0,0,False,Omitted/other education,False,Other/non-Black,Northcentral
40,34583.2633972168,17.656,31,0.0,40272.426,72149.97,30.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.4118193784739699,0.4287313584549921,0.4483411135913505,0.4093904575449474,0.40298887365548375,-0.008830504818486129,0.3739339458994192,0.508377095834382,0.4166002253350362,Q3,Q2,Q4,D8,D4,0.0,0.0,1.0,Low,Middle 80%,Q3,Middle revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,High school,False,Other/non-Black,Northcentral
40,34583.2633972168,17.656,36,0.0,39664.293,72149.97,30.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.4118193784739699,0.4287313584549921,0.4483411135913505,0.4093904575449474,0.40298887365548375,-0.008830504818486129,0.3739339458994192,0.508377095834382,0.4166002253350362,Q3,Q2,Q4,D8,D4,0.0,0.0,1.0,Low,Middle 80%,Q3,Middle revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,High school,False,Other/non-Black,Northcentral
40,34583.2633972168,17.656,34,0.0,49841.133,72149.97,30.0,0.0,75.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.4118193784739699,0.4287313584549921,0.4483411135913505,0.4093904575449474,0.40298887365548375,-0.008830504818486129,0.3739339458994192,0.508377095834382,0.4166002253350362,Q3,Q2,Q4,D8,D4,0.0,0.0,1.0,Low,Middle 80%,Q3,Middle revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,High school,False,Other/non-Black,Northcentral
40,96725.06481409073,19.579,35,0.0,6567.3364,52310.91,29.0,0.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,0.5051961289520859,0.5145102124698708,0.3744957272242276,0.3340456430193698,0.3451204208577544,-0.16007570809433147,0.27872517402299013,0.4444798401914301,0.16035931398071201,Q3,Q3,Q3,D6,D6,1.0,0.0,0.0,Low,Lower than income-only,Q4,Low revision,25–50%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some high school,False,Other/non-Black,Northcentral
40,96725.06481409073,19.579,31,0.0,29089.396,52310.91,29.0,0.0,59.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,0.5051961289520859,0.5145102124698708,0.3744957272242276,0.3340456430193698,0.3451204208577544,-0.16007570809433147,0.27872517402299013,0.4444798401914301,0.16035931398071201,Q3,Q3,Q3,D6,D6,1.0,0.0,0.0,Low,Lower than income-only,Q4,Low revision,25–50%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some high school,False,Other/non-Black,Northcentral
45,31691.237995624542,14.835,39,0.0,31106.115,17370.451,35.0,0.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0.369536183998906,0.27261011382533507,0.19803163074639143,0.21682523412541677,0.2497624115308964,-0.11977377246800958,0.23178883907662054,0.37953744754255725,0.13979186310685582,Q1,Q2,Q1,D2,D4,0.0,0.0,1.0,Middle,Middle 80%,Q3,Low revision,10–25%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some high school,False,Other/non-Black,South
47,117366.9501543045,19.127,52,1.0,56148.414,32377.97,55.0,0.0,37.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.41425631662618484,0.3762900612733355,0.4163530528457238,0.4583512189123626,0.47006579012177674,0.0558094734955919,0.5212169096863875,0.39521917187128486,0.6939537280407218,Q2,Q3,Q2,D4,D7,1.0,0.0,0.0,High,Middle 80%,Q3,High revision,50–75%,1,0,0,1,0,0,0,1,0,1,0,0,False,Some college,False,Other/non-Black,Northcentral
47,-104830.51717281342,19.127,26,1.0,32808.094,43350.156,26.0,1.0,49.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.5245494032404716,0.3881902526736688,0.3383736746631359,0.30974754444782404,0.35320227920784936,-0.17134712403262226,0.3256349847349834,0.4227852067142956,0.31368133127663145,Q2,Q1,Q3,D5,D1,0.0,0.0,1.0,Low,Lower than income-only,Q4,Low revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,Omitted/other education,False,Other/non-Black,West
47,82783.68675708771,19.127,26,0.0,29447.496,23854.234,30.0,0.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.2387919185918601,0.29569523663410485,0.3739143630226042,0.2984359185175754,0.2946799734259997,0.05588805483413961,0.3279233966089381,0.3742457366760904,0.30225487028051473,Q2,Q3,Q2,D3,D6,1.0,0.0,0.0,Middle,Middle 80%,Q1,Middle revision,25–50%,1,0,0,1,0,0,0,1,0,1,0,0,False,High school,False,Other/non-Black,Northcentral
50,491730.77642917633,35.861,43,1.0,58414.883,38648.008,56.0,1.0,44.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.18096091065159825,0.5591486527760969,0.6354261972463626,0.6091371542945735,0.5548630556865956,0.3739021450349973,0.5429341380369148,0.4148175966185523,0.5901728785297126,Q2,Q4,Q3,D5,D9,1.0,0.0,0.0,High,Higher than income-only,Q1,High revision,50–75%,1,0,0,1,0,0,0,1,0,1,0,0,False,High school,False,Other/non-Black,Northcentral
50,75650.88868141174,16.92,25,0.0,17829.5,45747.93,31.0,0.0,53.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2,0.3420899897266264,0.3403941893056271,0.2977628053933045,0.2637948573509863,0.39067152240121844,0.04858153267459203,0.41941508919248116,0.4285262481833277,0.42561154349707375,Q3,Q3,Q3,D6,D6,1.0,0.0,0.0,Middle,Middle 80%,Q2,Middle revision,25–50%,1,0,0,1,0,0,0,1,0,1,0,0,False,High school,False,Other/non-Black,Northcentral
50,75650.88868141174,16.92,28,0.0,35447.062,45747.93,31.0,0.0,53.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.3420899897266264,0.3403941893056271,0.2977628053933045,0.2637948573509863,0.39067152240121844,0.04858153267459203,0.41941508919248116,0.4285262481833277,0.42561154349707375,Q3,Q3,Q3,D6,D6,1.0,0.0,0.0,Middle,Middle 80%,Q2,Middle revision,25–50%,1,0,0,1,0,0,0,1,0,1,0,0,False,High school,False,Other/non-Black,Northcentral
53,7889.306962490082,15.449,50,0.0,10042.256,26677.408,56.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,0.43240889488286205,0.3688290670705555,0.36287328431532684,0.3167220914623671,0.30400680740564884,-0.1284020874772132,0.3359280235479224,0.3829381538062269,0.3220820395209572,Q2,Q2,Q2,D3,D3,0.0,0.0,1.0,Middle,Middle 80%,Q3,Low revision,25–50%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some high school,False,Other/non-Black,West
53,5403.6349058151245,15.449,37,0.0,37981.13,46384.61,33.0,0.0,54.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.4698027396570471,0.4134932080034269,0.3248826013228165,0.24661889010752114,0.2556103547459659,-0.21419238491108122,0.2463607650139205,0.4396529472755015,0.2067802816084459,Q3,Q1,Q3,D6,D3,0.0,0.0,1.0,Low,Lower than income-only,Q3,Low revision,10–25%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some high school,False,Other/non-Black,South
53,-16102.832019329071,17.132,28,0.0,29738.262,31597.316,26.0,0.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,0.39678259184448705,0.25427457470160986,0.27789120069485373,0.19751583719512553,0.19655174062401481,-0.20023085122047224,0.21424723107862853,0.39686461398885126,0.19312216076776717,Q2,Q1,Q2,D4,D1,0.0,0.0,1.0,Low,Lower than income-only,Q3,Low revision,Bottom 10%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some high school,True,Other/non-Black,West
53,-16102.832019329071,17.132,26,0.0,13457.346,31597.316,26.0,0.0,36.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,0.39678259184448705,0.25427457470160986,0.27789120069485373,0.19751583719512553,0.19655174062401481,-0.20023085122047224,0.21424723107862853,0.39686461398885126,0.19312216076776717,Q2,Q1,Q2,D4,D1,0.0,0.0,1.0,Low,Lower than income-only,Q3,Low revision,Bottom 10%,0,1,0,1,0,1,0,1,0,0,0,1,False,Some high school,True,Other/non-Black,West
